"hru","2010","2020","2030","2040","2050","2060","2070","2080","2090"
"2686","841.7568181818183","822.3156818181816","801.0049999999999","850.8981818181819","831.7927272727273","833.7529545454545","859.5277272727272","833.2045454545453","825.224318181818"
"2687","1047.4677777777779","934.9011111111109","762.2399999999999","797.9255555555557","879.791111111111","906.1594444444445","906.1483333333332","918.5044444444443","946.8522222222223"
"2680","708.5933333333332","717.3866666666667","690.3966666666666","615.6133333333333","407.15333333333336","628.4666666666666","759.4233333333335","956.7599999999999","1051.506666666667"
"2681","711.708","847.3199999999999","846.372","863.7719999999999","798.452","780.569","827.941","882.391","876.751"
"2682","741.2650000000001","697.0225","785.955","881.8050000000001","818.6875","707.69","801.5925","750.8100000000001","908.6075000000001"
"2683","889.7399999999999","751.9","785.3133333333334","838.38","792.8366666666667","785.48","895.9433333333333","857.8933333333334","809.8100000000001"
"99","775.3","737.575","727.605","757.76","782.675","768.15","791.02","723.48","604.915"
"98","630.582","584.3320000000001","620.2299999999999","651.986","667.14","688.85","692.69","658.702","712.52"
"91","733.5507142857142","697.7507142857143","697.6278571428571","658.6914285714286","640.817142857143","643.6157142857143","624.7507142857143","582.7364285714285","557.0507142857142"
"90","658.0683333333334","646.8649999999999","615.8283333333334","665.2299999999999","624.4683333333334","588.6","563.805","540.7233333333332","557.3000000000001"
"93","692.6850000000002","663.7158620689651","656.3494827586206","695.3941379310344","715.0505172413792","698.7974137931034","714.8927586206896","659.1994827586207","497.0462068965516"
"92","647.6099999999999","699.655","743.663","812.048","725.3580000000001","548.5730000000001","582.8300000000002","545.9209999999999","615.8610000000001"
"95","602.7885714285713","653.2171428571428","634.1457142857143","695.9799999999999","685.3328571428573","572.1914285714287","481.4314285714286","570.2242857142857","680.5"
"94","695.7537499999999","635.8100000000001","666.66875","758.37625","830.79125","735.41","671.0174999999999","591.96875","651.2237500000001"
"97","700.9233333333335","662.0966666666667","654.98","682.7383333333333","700.5366666666667","684.6133333333333","706.54","673.8733333333333","672.4216666666667"
"96","696.1999999999999","657.2","650.1133333333333","678.3366666666667","695.65","679.2900000000001","701.04","669.61","667.9833333333332"
"1177","939.72175","911.6109999999999","892.3615","903.15525","889.2537500000001","828.8742500000001","898.4920000000005","904.8977499999999","933.8740000000001"
"1176","722.6902702702703","723.4945945945947","692.4135135135134","721.6159459459459","723.7270270270269","716.4664864864861","750.661081081081","730.453243243243","725.9235135135136"
"1175","936.5837500000002","822.3824999999999","827.7924999999999","915.3625","898.01","850.2325","879.5925000000001","901.3375000000001","912.5575"
"1174","924.41","931.03","923.48","953.63","931.96","935.45","984.99","944.35","942.49"
"1173","673.2832000000001","659.75","619.4895999999999","648.3928","654.6368000000001","667.4564","717.7976000000001","685.0128000000001","698.6576"
"1172","855.7916326530616","881.4291836734695","849.6816326530611","846.1391836734692","518.7279591836733","646.7089795918371","802.7653061224491","864.6167346938776","889.6640816326528"
"1171","879.7461764705882","860.7529411764706","795.6288235294118","825.5747058823528","825.8408823529413","829.1079411764705","848.6900000000002","848.3720588235293","864.5961764705881"
"1170","671.965","912.5550000000001","1167.4499999999998","1221.8000000000002","776.1700000000001","450.93500000000006","842.97","1115.75","1155.1"
"1179","684.9422222222224","685.5294444444444","662.8427777777778","697.9511111111111","694.926111111111","691.2858333333334","724.1446111111111","677.2684999999999","685.1765"
"1178","783.2591666666667","765.3708333333334","762.31","793.2116666666667","843.8850000000001","778.3541666666665","785.5333333333334","740.1991666666667","928.7674999999999"
"7188","494.59799999999996","484.66050000000007","494.68999999999994","491.2822499999999","475.3935","473.46274999999997","474.95349999999996","487.0534999999999","476.1797499999999"
"876","739.2641379310345","669.8327586206896","671.8713793103449","738.4951724137932","761.4324137931035","703.3593103448277","693.9986206896554","685.3493103448275","719.6344827586206"
"877","973.53625","935.225625","860.705625","836.4237500000002","823.4812499999999","529.2506249999999","542.153125","819.0649999999998","900.1824999999999"
"7180","476.007619047619","472.87523809523805","474.4638095238095","471.5190476190476","449.97380952380956","440.5014285714286","451.5190476190476","467.9838095238096","450.8985714285715"
"7181","458.35625000000005","464.20874999999995","466.03499999999997","484.7675","475.43499999999995","466.615","456.7375","474.63625","459.9925"
"7182","476.822","469.46333333333337","477.21633333333324","472.98800000000017","460.2940000000001","458.618","452.7706666666666","469.46866666666676","447.0593333333333"
"7183","534.1133333333333","536.265","527.1103333333335","517.6003333333334","510.9706666666667","514.2733333333333","520.3986666666668","543.8716666666664","520.6320000000001"
"7184","426.6025000000001","422.47249999999997","419.10124999999994","427.74875","415.24625000000003","428.23249999999996","412.33375","437.4475000000001","424.35625"
"3432","703.3947368421052","739.7473684210526","732.4073684210529","786.9036842105264","746.4805263157893","759.4305263157894","779.7157894736841","760.4305263157895","740.1805263157896"
"7186","499.8341666666667","491.2547916666667","497.3279166666666","496.62958333333336","477.21187499999996","476.6110416666666","477.1147916666668","493.72916666666674","474.57583333333326"
"7187","537.3566666666667","527.4866666666667","515.285","516.7016666666667","491.48499999999996","521.4383333333334","489.84499999999997","509.14000000000004","489.86833333333334"
"623","811.6899999999999","801.7277777777776","784.5866666666666","810.3722222222223","826.3122222222223","727.3377777777778","854.9422222222223","855.9977777777779","873.3111111111111"
"875","415.69433333333336","494.31166666666667","547.3366666666666","498.90333333333336","638.1866666666666","683.6033333333334","486.6833333333334","516.19","591.1766666666667"
"622","776.3342857142858","770.9542857142858","763.0399999999998","789.2121428571428","800.0578571428571","784.8285714285713","806.9264285714286","784.6907142857142","792.555"
"872","763.88","798.685","817.76","840.4449999999999","597.5899999999999","454.985","618.195","726.0350000000001","800.28"
"1225","696.1155555555556","691.15","707.7744444444445","734.5877777777777","726.5644444444445","675.4255555555555","719.81","659.241111111111","656.6411111111112"
"3435","706.5299999999999","585.0933333333334","412.77666666666664","522.0","559.4133333333333","629.45","732.33","796.2033333333334","822.3833333333333"
"620","843.4994117647059","811.0282352941175","778.6405882352941","839.8411764705882","833.6729411764708","797.8764705882353","836.9876470588235","797.1723529411765","831.065882352941"
"8549","402.25","399.81","401.12999999999994","407.6000000000001","405.24","409.19","406.3500000000001","428.2","423.94"
"870","883.28","878.45","857.62","903.43","889.57","876.93","913.06","895.58","896.65"
"8019","845.991","895.882","810.8619999999999","663.137","522.8149999999999","492.457","564.068","664.874","675.6"
"8018","806.0771428571427","800.7128571428572","772.1157142857144","803.127857142857","833.9561904761904","870.7442857142858","778.0988095238096","746.8083333333336","750.8547619047621"
"8017","428.6469230769231","425.9053846153846","440.69615384615383","441.6976923076924","434.13000000000005","434.32","428.3146153846154","452.2523076923077","436.22461538461545"
"627","708.7574999999999","683.0214999999998","656.6265000000001","673.9065","674.3685","631.1354999999999","704.805","710.6715","591.2749999999999"
"8015","444.57","422.55","465.72","436.7","465.0","410.81","405.48","427.45","422.66"
"871","714.1744444444444","702.9699999999999","656.88","678.92","597.3066666666666","681.0844444444444","733.9588888888889","778.3622222222223","709.6677777777777"
"8013","402.7458333333334","427.03416666666664","539.0991666666667","576.0508333333332","546.8441666666666","485.0874999999999","428.06583333333333","488.71666666666664","577.0350000000001"
"8012","430.0566666666667","422.07","435.12833333333333","443.5016666666667","434.4166666666666","450.2283333333334","458.56333333333333","470.315","455.1083333333333"
"8011","493.91999999999996","494.22499999999997","487.12944444444446","498.5922222222221","491.45111111111106","501.8238888888888","508.69444444444434","512.0211111111112","442.30944444444435"
"626","774.5966666666667","759.3833333333333","747.6266666666667","788.6433333333334","794.7533333333334","785.1033333333334","813.5166666666668","783.75","797.0966666666667"
"7456","502.0424000000001","488.46399999999994","504.9491999999998","498.7296","485.25480000000005","483.4840000000001","489.54599999999994","509.74879999999996","485.8960000000001"
"4592","807.9652941176472","946.9582352941175","853.1958823529412","796.0035294117645","761.2647058823529","850.5405882352942","799.6464705882354","733.8994117647059","738.3194117647058"
"7454","472.50328767123284","467.7560273972602","479.1075342465754","474.00835616438366","461.41438356164383","455.15082191780823","447.132191780822","467.13602739726025","451.52082191780835"
"7455","593.5407207207205","541.5614414414414","548.4784684684682","579.6181981981982","582.0254954954952","598.7704504504503","564.1227027027026","526.9557657657656","500.38576576576537"
"7452","511.9266666666667","510.37999999999994","520.6899999999999","523.2633333333333","492.81","513.4033333333333","483.24666666666667","504.3833333333334","459.84"
"625","874.52","851.1600000000001","283.79499999999996","449.83500000000004","719.35","820.755","821.815","771.8449999999999","377.81"
"7450","444.54136363636366","435.5872727272727","469.11409090909086","474.94454545454533","483.6145454545454","481.67272727272706","476.8804545454544","467.8995454545455","477.39"
"2036","381.46","380.4700000000001","384.84999999999997","393.67999999999995","389.90000000000003","390.19","392.36999999999995","417.58000000000004","413.07000000000005"
"624","645.7416666666667","608.1358333333334","571.2794166666667","586.0760833333333","612.4258333333333","623.0824999999999","670.2666666666668","627.0116666666667","609.58375"
"4590","499.1742105263158","504.90999999999997","513.9936842105262","500.31736842105255","491.09473684210514","493.512105263158","471.3452631578947","498.0478947368421","481.1505263157895"
"7458","765.8186440677964","774.7749152542372","754.9067796610171","788.0811864406778","758.3676271186441","785.9666101694913","816.3542372881358","796.7133898305084","797.681355932203"
"7459","559.794","530.6940000000001","579.08","670.248","718.816","704.554","737.806","756.4440000000001","747.5"
"4591","677.4433333333333","709.1983333333334","687.9416666666666","728.1483333333332","723.0983333333334","664.37","453.2583333333334","387.60833333333335","488.285"
"2745","958.1266666666667","904.9399999999999","604.9366666666666","652.3833333333333","844.0666666666666","923.43","915.96","766.9766666666668","827.4266666666666"
"4849","637.0675","475.3675","570.475","716.2525","801.9625000000001","736.65","760.8125","958.5299999999999","755.79"
"4594","491.68666666666667","492.69000000000005","479.59","506.9266666666667","498.75666666666666","497.5333333333333","432.5166666666667","419.0666666666666","500.65000000000003"
"4595","697.1345714285713","705.441714285714","762.2242857142857","718.4860000000002","642.7182857142856","619.9588571428571","668.9285714285716","671.0351428571428","503.8691428571429"
"2749","766.9714765100667","779.0409395973156","752.0455033557047","793.2512751677854","782.6747651006712","777.8969798657719","823.5323489932882","793.8335570469804","795.1079194630869"
"4845","664.8799999999999","665.2470000000001","653.28","686.7909999999999","666.8330000000002","679.01","712.635","653.811","651.9899999999999"
"4598","501.3526315789473","527.6164736842105","524.3023157894737","544.4173684210527","530.0347368421053","529.8331578947368","437.2878947368421","496.9321052631578","569.0663157894738"
"8291","420.98999999999984","419.1400000000001","420.86999999999995","426.9099999999999","424.93000000000006","429.23999999999984","427.11999999999995","446.76000000000016","441.6099999999999"
"4599","780.308947368421","729.240789473684","742.1568421052631","803.015","778.4631578947369","720.4610526315788","675.1355263157895","658.223947368421","454.67552631578934"
"4734","496.41975609756105","508.0458536585366","523.8612195121951","523.601707317073","514.0763414634146","486.8992682926829","487.53121951219526","511.710975609756","504.85439024390257"
"8290","531.638947368421","506.5142105263156","493.87421052631584","515.0152631578947","496.83000000000004","496.27894736842103","504.2684210526316","498.4631578947369","461.5294736842106"
"4735","471.6305357142859","473.15098214285746","477.74955357142863","471.69267857142825","463.55892857142857","453.2184821428573","457.1204464285715","477.27607142857147","461.90562499999993"
"8293","430.83","429.17","430.87","436.98","435.15","439.42","437.57","455.89","450.39"
"8292","432.18","430.58","432.3","438.3999999999999","436.58","440.87999999999994","439.12000000000006","457.23","451.74"
"2039","412.29749999999996","403.32500000000005","405.4375","446.555","430.68499999999995","433.47749999999996","418.8525","468.015","430.6025"
"8295","404.98999999999995","402.84000000000003","404.55000000000007","410.5","408.32000000000005","412.30000000000007","409.59999999999997","430.91999999999996","426.56000000000006"
"4843","681.8283333333333","711.2575","722.7591666666667","748.0766666666667","748.5283333333333","740.8333333333334","780.3750000000001","762.0333333333333","747.7908333333334"
"4738","497.39","501.78499999999997","488.40500000000003","511.45500000000004","493.27500000000003","508.985","534.745","524.685","515.61"
"8294","459.832","445.17300000000006","458.57000000000005","445.021","442.78099999999995","442.15599999999995","444.71099999999996","439.117","420.715"
"4739","577.29","625.8766666666667","700.32","728.77","575.4233333333333","587.0233333333333","668.14","741.7133333333333","734.4966666666666"
"8297","448.39214285714286","413.0407142857143","569.3964285714286","696.0228571428571","629.0135714285715","538.0735714285714","463.9771428571429","516.1457142857143","522.717857142857"
"8296","408.92","407.04","408.5","414.77","412.4","416.4599999999999","414.33000000000004","434.4","430.7200000000001"
"393","811.5999999999999","732.1310000000001","726.3519999999999","691.769","684.338","706.319","749.883","735.268","737.22"
"392","796.2420000000001","786.136","779.2009999999999","805.115","801.4660000000001","808.251","854.6189999999999","832.866","840.1539999999999"
"391","785.8214285714286","745.2495238095237","719.827619047619","776.0714285714284","739.2609523809523","746.0009523809523","788.9395238095237","715.6885714285714","707.782857142857"
"390","692.8807692307694","564.3292307692308","514.1984615384615","530.0715384615385","534.6400000000001","479.1092307692307","505.54999999999995","510.88384615384615","565.9653846153846"
"397","794.5407142857142","780.642142857143","729.285","749.6235714285714","729.5207142857143","708.7392857142858","769.2471428571429","743.4857142857144","765.4585714285714"
"396","741.2258620689657","679.9141379310347","720.5431034482758","733.889655172414","616.8662068965517","639.856896551724","761.2568965517243","809.8872413793105","751.646206896552"
"395","771.18625","752.9762499999999","713.63125","704.3512499999999","622.52875","605.8462499999999","671.19","681.7375","742.6712500000001"
"394","625.615","568.0424999999999","555.6225000000001","562.9806249999999","629.0256250000001","649.5137500000001","730.2731249999999","634.1287500000001","521.3762499999999"
"399","713.5014285714285","680.0642857142857","571.1999999999999","561.6957142857143","617.03","559.64","475.70714285714286","494.88571428571424","616.2157142857143"
"398","803.6166666666667","754.6786666666666","699.1313333333334","740.8753333333334","773.9033333333333","794.2386666666666","787.2086666666668","720.1106666666667","759.0199999999999"
"2309","610.1833333333333","669.5533333333333","736.1466666666666","797.6033333333334","709.7566666666667","516.6966666666667","659.0266666666668","717.2266666666668","705.1066666666666"
"2308","675.59","641.9145833333334","619.4724999999999","738.7087499999999","681.2979166666667","640.6962500000001","604.58","861.5162500000001","899.3137500000001"
"4729","716.6441666666668","816.1666666666669","804.7108333333332","813.0866666666666","655.0391666666667","619.3324999999999","632.5583333333333","684.6983333333334","707.795"
"4728","568.1166176470588","543.1647058823529","528.9586764705882","523.7152941176469","518.5191176470588","540.0920588235293","555.2229411764707","564.2466176470591","561.9042647058823"
"2301","651.7425000000001","515.36625","559.17125","617.2275000000001","649.6162499999999","645.0375","646.4875","694.94875","658.10625"
"2300","519.539375","516.193125","524.613125","550.7062500000001","513.806875","531.76125","636.7106249999999","655.950625","594.7831249999999"
"2303","829.6861538461538","835.4746153846155","793.7538461538461","799.9415384615387","795.7438461538461","811.9830769230771","869.863076923077","852.2815384615385","843.0615384615382"
"2302","705.9015384615385","725.0007692307693","695.1007692307692","742.3992307692308","721.6253846153845","688.5799999999999","751.7269230769232","748.9723076923076","723.3246153846155"
"2305","799.9111111111112","805.5444444444444","786.3877777777776","816.5822222222222","811.661111111111","810.2611111111112","850.1655555555557","825.5244444444444","830.5388888888889"
"2304","697.0433333333334","681.8983333333334","694.1533333333333","716.3149999999999","566.0716666666666","577.4699999999999","673.3983333333334","673.6316666666668","671.9716666666667"
"2307","776.9250000000001","781.6684615384613","772.4411538461542","825.3246153846155","785.4076923076923","696.1803846153847","699.1176923076926","750.5653846153848","787.7188461538462"
"2306","419.05","817.79","1120.3","1245.3","1229.5","641.65","895.59","1143.3","1157.3"
"5847","395.36999999999995","392.82000000000005","396.03","403.36000000000007","399.02","402.75","402.69999999999993","422.82000000000005","418.4899999999999"
"5846","749.8378947368423","767.3989473684211","739.3436842105264","773.2478947368421","771.6257894736842","782.3631578947368","827.2915789473683","798.6189473684211","782.3894736842104"
"5845","687.3008333333332","696.0858333333334","677.6333333333333","709.8808333333333","679.7066666666666","703.725","740.19","702.6008333333334","320.2333333333334"
"5844","626.3950000000001","657.1460714285714","593.3053571428572","552.0817857142856","645.7064285714285","667.8946428571427","638.5053571428573","612.1299999999999","602.4403571428569"
"5843","565.2764705882354","646.5923529411766","652.8623529411764","803.89","809.8970588235295","833.1852941176471","834.0288235294119","813.2541176470587","790.8111764705883"
"5842","603.4288888888889","554.0327777777779","511.3836111111111","561.2233333333334","603.3844444444444","639.7444444444443","623.3044444444444","596.6538888888888","592.8650000000001"
"5841","696.8736000000001","703.4524","676.4104","705.914","696.7968","700.584","751.4112","724.1959999999998","709.2232"
"5840","627.0833333333334","644.0833333333334","621.4866666666667","654.32","640.86","645.52","681.57","660.8866666666668","646.67"
"5849","448.1816666666666","461.17749999999995","453.65583333333325","442.1233333333334","446.3575","447.8116666666667","452.0608333333332","467.0508333333334","457.4791666666667"
"5848","477.95199999999977","473.04289655172425","479.3913793103448","478.31172413793104","467.0859310344827","462.0768275862066","467.11634482758615","482.6386896551723","467.03434482758627"
"3748","870.1959459459458","966.0610810810809","898.4162162162164","885.3078378378377","800.0678378378379","771.8043243243242","810.4002702702702","837.3556756756756","899.0099999999996"
"3749","600.39","696.19","704.96","752.23","777.0","763.46","810.04","789.35","780.3"
"3746","558.2","603.432","615.164","616.13","585.144","685.822","772.02","811.5780000000001","805.6100000000001"
"3747","557.37","555.28","575.24","715.59","725.43","723.72","805.1","788.51","780.95"
"3744","603.7018181818181","606.4418181818181","531.4890909090909","726.670909090909","910.4990909090909","1030.2","1108.248181818182","948.0736363636363","861.7727272727273"
"3745","580.64","615.33","620.31","561.365","483.695","529.52","684.865","808.6949999999999","842.54"
"3742","633.9973809523808","615.1323809523809","598.0195238095238","633.2669047619049","609.677619047619","635.8295238095236","665.1933333333334","683.5657142857144","654.6319047619048"
"3743","669.5629166666666","699.82375","653.4804166666665","698.5829166666667","687.5370833333335","661.2754166666666","615.07625","643.7820833333334","661.7862499999998"
"3740","726.3691666666667","726.9483333333333","710.8325","755.0175","729.5258333333333","729.3116666666666","760.8733333333333","759.8316666666668","744.4383333333334"
"3741","605.64","706.7","714.04","765.66","786.82","773.03","820.34","797.71","788.98"
"4620","888.9119999999999","861.6279999999999","849.8279999999999","853.2520000000001","812.218","871.646","938.866","942.9379999999999","877.9680000000001"
"4621","821.8071428571429","869.4885714285714","846.7742857142858","818.3585714285713","741.3642857142858","773.8171428571428","733.5714285714284","796.5528571428571","700.9885714285714"
"4622","892.0350000000001","897.44","883.265","679.255","664.88","786.995","895.425","936.7449999999999","749.5600000000001"
"4623","713.5094444444444","706.6301851851853","687.624074074074","697.7854629629632","646.3839814814813","675.9967592592594","719.4037962962959","765.3912962962963","745.7567592592592"
"4624","714.096","689.3855999999998","675.8399999999998","727.6732000000001","732.4212","710.2556000000001","743.1240000000001","736.4639999999998","751.2304"
"4625","662.4342105263157","726.002105263158","708.9457894736844","691.6400000000001","621.5668421052632","650.5852631578948","714.4684210526317","723.5973684210527","711.2905263157895"
"4626","508.4993103448275","608.2048275862069","663.4013793103449","730.114827586207","727.4289655172412","706.1106896551723","686.4375862068965","623.4075862068966","470.02379310344827"
"4627","458.804","447.505","425.341","431.712","409.1","420.102","487.779","497.924","514.375"
"4628","600.9119999999999","691.3266666666666","708.1706666666666","646.9920000000002","581.2733333333333","674.3060000000002","656.376","627.8899999999999","538.0526666666667"
"4629","450.4225","464.39250000000004","500.9862500000001","551.90875","575.0075","506.7","509.65","546.96125","558.805"
"179","830.1441176470588","737.3199999999999","712.7317647058823","766.1664705882354","787.864705882353","784.4364705882354","816.5194117647058","806.6523529411763","796.119411764706"
"178","725.5450000000001","745.815","804.975","635.775","229.53","233.2","233.77","356.24","385.7"
"177","637.2714285714286","604.4561904761905","584.2080952380952","603.5471904761904","596.3104761904763","562.634761904762","588.2547619047621","608.4780952380952","616.1685714285713"
"176","706.8399999999999","753.5426666666666","738.3853333333334","868.5386666666668","807.0000000000001","844.0753333333334","850.5773333333335","783.7546666666668","755.1486666666666"
"175","732.2055555555555","685.0622222222223","662.8755555555556","702.311111111111","713.9555555555555","708.0933333333334","708.3233333333333","684.5777777777779","705.9188888888889"
"174","705.0191525423729","690.4942372881354","676.0930508474577","692.9791525423732","680.2906779661018","678.1189830508474","716.1201694915255","695.9833898305083","688.7876271186443"
"173","743.3136000000002","720.5544000000002","729.1919999999998","769.7308000000002","783.4828","809.6248","755.7007999999997","737.0208000000001","663.4567999999999"
"172","746.06","751.655","752.7099999999999","778.88","783.975","747.385","771.2725","739.5125","415.45500000000004"
"171","718.5977551020407","716.5681632653062","831.3204081632653","751.4079591836736","697.5236734693876","703.5926530612244","662.7359183673469","647.1424489795918","686.7489795918367"
"170","729.6870588235295","715.654705882353","710.4805882352941","739.5852941176471","751.790588235294","736.984117647059","769.5535294117644","738.785294117647","485.3476470588235"
"7218","659.4870000000001","690.2594999999999","661.967","690.3534999999999","652.6825","633.8885000000001","643.6099999999999","617.7605000000001","591.817"
"7219","740.47","745.52","720.67","751.81","728.61","748.52","790.62","761.57","740.79"
"7210","416.8469230769231","421.00538461538457","416.4369230769231","425.11846153846153","419.4930769230769","418.16384615384607","425.9738461538461","431.72538461538454","425.3399999999999"
"7211","697.1199999999999","651.1700000000001","684.5533333333333","745.6133333333333","762.4200000000001","781.4","828.6666666666666","799.9566666666666","779.3466666666667"
"7212","852.8171428571429","663.5671428571429","701.282142857143","844.1342857142856","870.0442857142855","966.6028571428571","857.6307142857142","666.9271428571428","574.9957142857145"
"7213","767.25","793.2266666666668","738.52","525.7766666666666","499.4066666666667","373.9333333333334","355.6433333333334","551.16","625.2733333333333"
"7214","690.8199999999999","732.7805263157894","684.2826315789474","688.5626315789474","662.6963157894737","681.3057894736843","721.5747368421052","696.9294736842105","677.2010526315789"
"7215","723.9804999999999","680.808","612.755","685.566","698.4174999999999","736.1824999999998","718.0755","698.771","736.6665"
