"huc","2010","2020","2030","2040","2050","2060","2070","2080","2090"
"170900100503","40435.28853046595","55210.07168458781","31446.40860215054","38582.9605734767","44153.07168458781","27018.964157706094","19399.5770609319","11791.308243727599","21865.860215053763"
"170900100502","9954.30023640662","13433.245862884161","8084.146572104019","9741.146572104019","10186.988179669032","7047.260047281324","4446.163120567376","3010.255319148936","5452.456264775414"
"170900100501","14114.761111111111","18613.42777777778","11590.96388888889","13786.369444444445","15518.613888888889","9804.669444444444","6694.947222222222","4420.383333333333","7904.452777777778"
"170900100504","14968.56046511628","19623.54651162791","10746.867441860466","14532.581395348838","15495.553488372094","9934.390697674418","6360.202325581396","4329.855813953488","7681.053488372093"
"170900010303","65607.8918918919","83445.52195945945","87064.03885135135","55627.47297297297","73188.73817567568","43516.20101351351","35578.875","45886.70439189189","33120.87837837838"
"170900010302","1189952.3227176222","1241642.2569002123","1353751.957537155","876492.4458598726","1158980.0891719745","840200.2292993631","761837.1847133758","737457.7622080679","376904.3864118896"
"170900010301","2313131.120996441","2366872.081850534","2717738.537366548","2369605.8505338077","2228418.943060498","1968390.1423487545","1474710.6619217081","1319036.893238434","1060559.8291814947"
"170900060806","10477.64807436919","13058.358565737051","12110.341301460823","12967.15272244356","13730.685258964144","8175.629482071713","4674.774236387782","5016.770252324037","5371.750332005312"
"170900060805","23773.356020942407","26386.36387434555","24716.206806282724","25081.61780104712","31940.40837696335","16354.816753926701","9896.23560209424","13264.40837696335","9069.866492146597"
"170900060804","67500.48178137651","82089.78947368421","65426.858299595144","63654.76315789474","76384.66396761134","41191.71862348178","26973.45141700405","46135.356275303646","30539.301619433198"
"170900060803","36842.44210526316","38202.88684210526","39464.9447368421","35910.607894736844","48715.778947368424","26048.678947368422","15952.268421052631","20091.96052631579","13149.568421052632"
"170900060802","40192.25966850829","52706.90331491713","43017.45303867403","41049.441988950275","50814.17955801105","26774.790055248617","17785.872928176796","31166.524861878454","19007.005524861877"
"170900060801","53400.42379182156","61180.630111524166","53726.81598513011","52792.312267657995","66233.05947955391","36051.77137546468","24496.88475836431","31141.966542750928","21416.446096654276"
"170900060205","338781.18009478675","395365.29383886256","354981.05687203794","198012.24170616115","273925.2606635071","189906.36018957346","127795.98104265404","195932.95260663508","91926.67772511848"
"170900060204","1092912.2434456928","1072636.1273408239","1095931.191011236","540075.0374531836","742715.468164794","594109.5767790262","426330.29962546815","603246.265917603","236101.46441947567"
"170900060207","356329.07279693487","444181.82375478925","422714.49042145594","259074.7816091954","324815.82375478925","208478.88122605364","152511.77777777778","216832.22988505746","129232.54789272031"
"170900060206","125280.63519313304","169238.1330472103","173067.18025751074","111037.62660944206","127224.66094420601","74447.4635193133","54512.61802575107","78129.7982832618","52531.24892703863"
"170900060201","365011.19701492536","389472.25970149256","371193.0089552239","209461.2447761194","274950.49253731343","191786.09552238806","137671.20597014925","201659.77313432837","90865.08656716418"
"170900060203","190700.82426778242","249084.9581589958","257463.40167364015","142442.0251046025","185955.36820083682","109849.99581589959","79139.73221757323","117056.59414225942","68557.19246861925"
"170900060202","348958.14181818184","385977.7309090909","371524.4581818182","198004.56","264766.33454545453","179527.0","130746.72363636363","190902.65818181817","90579.34909090909"
"170900060208","390656.73760932946","404830.5714285714","405045.1749271137","221614.93586005832","288753.9183673469","201862.9416909621","151168.8862973761","209924.8134110787","99976.77842565598"
"170900040501","316830.0930232558","373312.67441860464","381897.8870431894","199788.47674418605","265891.1926910299","193873.5199335548","151926.5049833887","192214.55980066446","90359.9950166113"
"170900040502","134803.94140625","233919.015625","215623.92578125","121815.095703125","155532.421875","81035.60546875","60492.416015625","78122.166015625","61968.767578125"
"170900090110","19035.222743259084","34280.82532239156","22929.668229777257","25164.2286049238","34267.063305978896","17008.392731535758","10418.05978898007","11313.39038686987","12838.604923798359"
"170900020201","146160.3329571106","180165.2020316027","172781.5869074492","95552.230248307","125587.10045146727","88433.94920993228","64786.8848758465","87878.92099322799","51368.6072234763"
"170900020203","87615.54204545454","107902.64886363636","100982.79659090909","60681.523863636365","79536.59886363636","57297.42159090909","42446.21363636364","56114.652272727275","31565.502272727274"
"170900020202","268632.4405594406","264261.6125874126","275287.2713286713","144400.57902097903","194099.42517482518","158233.07412587412","131492.98041958042","173690.61398601398","68235.36643356644"
"170900020205","48500.25111607143","66603.73214285714","50850.23102678572","50604.86383928572","55682.92075892857","36323.02232142857","23686.815848214286","27826.04464285714","26445.084821428572"
"170900020204","28066.20642201835","38675.65596330275","29656.1376146789","28803.110091743118","32034.846330275228","20392.731651376147","15102.619266055046","17109.064220183485","16196.330275229358"
"170900050206","2482055.976744186","2317815.1782945734","2657452.3643410853","2493988.2868217053","2374912.914728682","2474449.984496124","1740609.7596899224","1633284.6434108526","1470412.4341085271"
"170900050207","721340.3466666667","712607.3466666667","746706.020952381","498815.5161904762","578727.9371428571","366718.3276190476","279741.4723809524","363380.9219047619","180502.33142857143"
"170900050204","2248039.2719298247","2157077.418128655","2574082.0204678364","2319629.760233918","2175982.2660818715","1942447.7602339182","1386640.2660818712","1261984.1988304094","990513.1637426901"
"170900050205","617998.5017123288","627281.4434931506","674456.9332191781","514198.9948630137","574974.9023972603","360141.30821917806","303627.97602739726","315622.31506849313","173261.67979452055"
"170900050202","1081062.6146095719","1129631.2947103274","1130241.501259446","796257.0125944584","879404.8967254409","619349.6171284635","504140.43324937025","656775.9445843828","278847.6926952141"
"170900050203","588955.9022556391","589168.2195488722","694830.9428571429","593318.7037593985","584548.362406015","450825.6045112782","343125.954887218","314150.5263157895","209785.37593984962"
"170900050201","992375.8367952523","1010272.5756676558","1110563.3916913946","847586.5667655786","949693.115727003","673751.1513353116","540263.7685459941","553192.3857566766","311252.7774480712"
"170900050208","146174.57868020303","232160.076142132","234461.5076142132","137462.27411167513","179280.77157360406","82579.88324873097","71344.57360406092","90835.36040609136","64820.47715736041"
"170900040603","50514.031518624644","59321.93982808023","55559.914040114614","45561.796561604584","56990.4441260745","32105.444126074497","24172.730659025787","26157.197707736388","24893.114613180514"
"170900040602","41169.672","39526.572","45635.432","46908.104","53783.14","27154.432","18338.912","19291.064","17637.92"
"170900040601","48945.59620991254","56811.25364431487","58065.57725947522","47645.03498542274","56312.065597667635","33115.163265306124","23755.986880466473","29626.68221574344","25571.2944606414"
"170900040605","19428.38021978022","20337.44175824176","21608.145054945056","21537.898901098903","24652.876923076925","13827.138461538461","9338.336263736264","9534.694505494506","9444.894505494505"
"170900040604","35533.77809798271","38947.07780979827","39832.15561959654","35023.21325648415","41639.07204610951","22546.86455331412","16401.15273775216","17030.190201729107","17004.017291066284"
"170900060701","247304.7459807074","290733.29903536977","302265.2829581993","160773.79099678458","225441.82958199357","146437.5723472669","91766.38906752411","138396.24115755627","75378.7845659164"
"170900060702","203963.9238095238","257583.50476190477","268488.1746031746","188647.9365079365","222622.6507936508","132584.55238095237","85286.9619047619","121634.86031746032","88488.18095238095"
"170900060703","116039.27218934911","147342.22682445758","113932.39447731756","121264.70414201183","148445.7593688363","77995.85798816568","45857.218934911245","76931.80473372781","53139.71400394478"
"170900060704","334652.8556701031","356434.67783505155","335347.4201030928","252523.38402061857","320384.92268041236","177680.96391752578","112397.72680412371","173347.67783505155","117449.53865979382"
"170900060705","39181.94190871369","50554.62378976487","41614.1244813278","47594.21300138313","52364.31258644537","27759.110650069157","16072.030428769018","23061.228215767635","19519.138312586445"
"170900070402","12931.539888682746","16867.196660482376","8878.881261595547","11986.380333951762","13817.614100185529","7799.78293135436","5538.196660482375","3427.614100185529","6376.306122448979"
"170900070403","22159.715481171548","27588.94769874477","15674.820083682009","19431.265690376567","21832.65481171548","13476.207112970711","9177.782426778243","7266.010460251046","9619.558577405858"
"170900070401","13184.566176470587","17487.21875","9669.14705882353","12290.801470588236","14394.338235294117","8190.170955882353","5900.681985294118","3884.4908088235293","6565.777573529412"
"170900070404","17742.98140495868","24020.76859504132","13156.673553719009","17108.72314049587","18773.510330578512","11486.121900826447","7400.896694214876","6424.752066115702","7782.2768595041325"
"170900070405","16619.929648241206","21337.645728643216","11286.29648241206","15896.824120603014","17537.545226130653","10830.316582914573","7156.85175879397","4639.452261306533","7963.957286432161"
"170900080702","34448.14975247525","51716.1745049505","30625.26732673267","32900.058168316835","43837.69059405941","26612.976485148516","18256.938118811882","12285.20297029703","16967.951732673268"
"170900080703","16942.225333333332","25537.417333333335","14576.897333333332","16171.784","21415.493333333332","13548.526666666667","9412.693333333333","5553.893333333333","8432.984"
"170900080701","50258.28304821151","79155.04510108865","45625.629860031106","51194.59720062208","65326.35303265941","40764.50544323483","29165.323483670294","17508.122861586315","24042.788491446347"
"170900050501","933509.3981481482","821051.9907407408","874971.3194444445","641487.4537037037","744711.5046296297","562201.5046296297","398905.5787037037","503735.60185185185","208993.83796296295"
"170900050503","408325.0829015544","460868.6139896373","473165.9870466321","268482.49481865286","370807.9481865285","268549.414507772","156955.12953367876","247970.34715025907","113541.04663212436"
"170900050502","425611.5702479339","431249.3939393939","403144.955922865","261085.91184573004","335492.8842975207","251900.5041322314","159140.91184573004","242406.16253443525","97080.8650137741"
"170900050505","75124.61160714286","97788.92410714286","78261.29910714286","81183.32589285714","100869.08482142857","49122.049107142855","31688.04464285714","47971.66517857143","34765.69196428572"
"170900050504","94500.28181818181","118885.2393939394","113558.36666666667","92064.09696969697","112151.44848484849","58166.61212121212","37202.92121212121","56633.38484848485","41574.04242424243"
"170900030201","44998.988958990536","64327.13249211357","61555.15615141956","59801.42429022082","57921.78548895899","34096.41167192429","26577.63880126183","29636.02050473186","29043.274447949527"
"170900030202","52788.84210526316","79524.85908319186","85875.15280135823","71875.76061120543","69720.77589134125","42598.646859083194","31581.74363327674","39480.98471986418","36497.33786078099"
"170900030203","42111.148148148146","62009.02469135803","61287.33744855967","64511.543209876545","57389.15637860083","34314.798353909464","27715.765432098764","30382.567901234568","31983.75720164609"
"170900030204","40152.5519630485","60293.348729792146","61071.295612009235","56554.58429561201","53059.32101616628","33159.806004618935","26525.944572748267","28315.004618937644","29083.434180138567"
"170900030205","19975.447293447294","30684.410256410258","29349.51851851852","32395.928774928776","26502.74074074074","17098.247863247863","14893.287749287749","12295.119658119658","14320.34472934473"
"170900030206","23238.078341013825","28609.41935483871","29055.562211981567","35978.847926267284","30869.451612903227","16913.05529953917","11418.211981566821","10283.870967741936","14381.345622119816"
"170900030207","47419.667820069204","56930.25605536332","58014.49480968858","70510.7750865052","60738.96885813149","37398.401384083045","24770.53287197232","21568.743944636677","29231.692041522492"
"170900030208","59321.78931750742","63276.40949554896","64286.9881305638","82355.27002967359","71644.91691394658","42706.3175074184","28030.718100890208","21932.08011869436","31479.964391691396"
"170900030209","43462.808219178085","60437.46575342466","56567.90867579909","63403.086757990866","55289.34703196347","34107.817351598176","30029.337899543378","26114.52511415525","29075.328767123287"
"170900100204","24246.059523809523","41060.15476190476","35456.4119047619","27108.466666666667","32334.166666666668","20140.561904761904","15126.016666666666","13244.154761904761","17292.75"
"170900100205","19429.07482993197","29979.48639455782","23331.6768707483","21083.071428571428","24157.312925170067","15511.887755102041","12230.959183673469","8801.612244897959","13243.323129251701"
"170900100206","31702.546489563567","52309.22390891841","36164.848197343454","34658.1935483871","41151.44971537002","28451.643263757116","21291.098671726755","12396.673624288425","23215.624288425046"
"170900100201","122001.535","280553.155","305003.515","168050.405","167833.61","130884.9","68989.82","89039.05","87804.695"
"170900100202","17059.37986270023","26098.45995423341","19702.414187643022","18434.07551487414","21683.819221967962","13467.093821510298","10516.469107551487","7132.128146453089","11433.480549199085"
"170900100203","61774.04006677796","120242.51919866443","117468.88480801336","76541.62938230384","84037.62938230384","58455.948247078464","35933.42237061769","41885.964941569284","45304.94657762938"
"170900030510","11675.272388059702","19769.425373134327","15844.272388059702","17362.59328358209","16550.91417910448","10198.891791044776","8109.44776119403","6322.981343283582","8041.940298507463"
"170900030511","13522.82380952381","22477.128571428573","17722.480952380953","19332.166666666668","19037.685714285715","11798.852380952381","9835.004761904762","6610.357142857143","8079.657142857143"
"170900030512","12936.208178438661","23316.14498141264","17876.46468401487","18541.795539033457","19534.263940520446","11805.743494423792","9473.853159851302","6636.4758364312265","8173.873605947955"
"170900010401","713160.6449438202","715936.0966292134","792435.2876404495","537832.6247191011","637467.2696629213","478134.47191011236","423472.42247191013","442299.69662921346","240782.3011235955"
"170900010402","633139.8282312925","617822.4319727891","701364.1445578231","454585.36734693876","605978.4897959183","424877.64455782314","382835.6785714286","382025.10544217686","200464.3401360544"
"170900010403","113889.59732360097","132994.12530413625","145629.80170316302","79613.47445255474","112618.5291970803","71719.199513382","63329.59367396594","79101.98783454987","43538.22871046229"
"170900090202","66905.9770773639","89640.70773638968","69915.9770773639","68021.15186246419","83480.65902578797","44135.53008595989","26357.151862464183","45623.177650429796","32918.15186246418"
"170900090203","13058.866125760649","21572.69168356998","13810.446247464502","14968.255578093307","19828.24949290061","10790.87626774848","6719.334685598377","7203.805273833671","8250.858012170385"
"170900090201","434219.3218390805","495616.908045977","521297.4988505747","315299.308045977","399068.41149425285","294236.2413793103","160764.93793103448","248070.67356321838","139942.12413793104"
"170900090204","13523.191780821919","24612.028203062047","15695.093473005641","17896.750201450443","23354.62369057212","12627.919419822723","8065.642224012893","7323.370668815472","9660.15713134569"
"170900100103","35635.84972677596","61408.975409836065","51499.93715846995","43819.75409836065","47165.56830601093","31307.183060109288","24175.816939890712","19340.94262295082","25713.77049180328"
"170900100102","27607.681063122924","46383.32558139535","40012.00996677741","34604.322259136214","36504.72757475083","23260.136212624584","19774.40531561462","15597.681063122924","19756.23920265781"
"170900100101","52522.78908188586","119894.88833746898","122207.46401985112","77588.98759305211","78591.73945409429","49035.32258064516","29073.138957816376","37427.032258064515","40592.68486352357"
"170900010703","32068.33943089431","44521.723577235774","34147.6493902439","30420.34044715447","37435.4319105691","22511.952235772358","16162.90650406504","19799.958333333332","16950.79268292683"
"170900010702","43137.9746031746","61484.526984126984","48543.12857142857","49748.23968253968","51691.660317460315","35899.98253968254","22497.35238095238","27506.825396825396","25928.222222222223"
"170900010701","68689.98655913978","78123.71505376344","69671.6317204301","46308.84946236559","59309.18817204301","42730.771505376346","32079.075268817203","44146.81989247312","26643.43817204301"
"170800030104","921.0","1429.0","871.0","1034.0","957.0","882.0","513.0","266.0","555.0"
"170900030109","29993.454072790293","32399.0849220104","36146.374350086655","45126.77989601387","41060.7712305026","23343.384748700173","14504.459272097054","13351.353552859619","16730.083188908146"
"170900030108","37944.79268292683","37173.61707317073","44426.08536585366","48066.86829268293","50739.08780487805","27293.243902439026","17418.21463414634","16116.475609756097","15298.153658536585"
"170900030103","23017.947289156626","24574.060240963856","28299.88855421687","33205.04668674699","32598.043674698794","18399.5421686747","11410.82078313253","10560.596385542169","11021.597891566265"
"170900030102","18840.421926910298","23600.75415282392","23355.35215946844","25401.468438538206","27470.936877076412","15161.431893687708","8834.139534883721","8515.34219269103","9317.926910299004"
"170900030101","18542.38888888889","25819.47685185185","23619.86574074074","25331.555555555555","28165.902777777777","15689.412037037036","9078.768518518518","8515.75462962963","10145.791666666666"
"170900030107","29914.29636048527","32538.51993067591","38757.35875216638","46484.36568457539","45991.114384748704","25103.996533795493","16242.294627383015","15133.627383015599","17501.831889081455"
"170900030106","55859.18348623853","58179.678899082566","65881.77981651376","69882.58715596331","76581.08256880734","40550.83027522936","25501.628440366974","24246.11467889908","23623.628440366974"
"170900030105","25347.8125","30272.052884615383","34347.69711538462","41647.879807692305","39658.096153846156","22199.697115384617","14821.774038461539","14290.028846153846","17512.009615384617"
"170900030104","33062.734615384616","41213.54230769231","40039.946153846155","52742.92307692308","44678.161538461536","26223.496153846154","16446.946153846155","16641.734615384616","21286.396153846155"
"170900110205","369683.5505804312","409517.58043117746","352223.3383084577","307768.98839137645","301551.7893864013","180607.94361525704","142910.7512437811","181881.45936981757","102924.64510779436"
"170900110204","568580.5720720721","605608.8400900901","573347.0157657658","496781.6914414414","504909.0382882883","296884.00225225225","269825.9121621622","280061.57657657657","148797.32207207207"
"170900110201","601062.9855072463","596432.0990338164","582444.3574879227","494168.04830917873","511338.652173913","313080.6376811594","279426.27536231885","300873.64492753625","157172.68357487922"
"170900110203","497686.29300567106","506461.8166351607","468216.179584121","404227.0850661626","408126.4839319471","247337.8865784499","213021.81285444234","250551.97164461247","133829.8865784499"
"170900110202","1058977.1583198707","1048162.2746365105","1178401.8384491114","1025506.844911147","984666.7172859451","710709.8368336026","541134.9499192246","514934.633279483","285936.4297253635"
"170900010202","133205.82086167802","143644.39682539683","158519.6507936508","89410.74376417234","123086.2902494331","87793.27210884354","76643.16099773243","89067.83219954648","45818.768707482996"
"170900010201","989908.4637305699","966070.567357513","1140428.7357512952","728615.0129533679","935639.8341968912","690119.3134715026","607931.6424870467","594775.5155440414","310316.1113989637"
"170900010801","64559.23956043956","81752.88351648352","76979.95604395604","57052.0989010989","75662.47472527472","42760.85054945055","31004.4989010989","40038.885714285716","36153.182417582415"
"170900010802","68498.5780730897","82525.27906976744","74792.81395348837","88918.08970099667","105226.16279069768","52510.05980066445","35171.32558139535","35354.39867109634","37554.156146179404"
"170900090606","31332.074358974358","50902.87435897436","29844.46923076923","34103.205128205125","41868.46666666667","23897.08717948718","15786.3","15825.905128205128","17852.58717948718"
"170900090607","16899.858437146093","24817.14269535674","14638.201585503964","17527.986409966026","22316.916194790487","12745.472253680635","8388.659116647792","7318.844847112117","9897.750849377124"
"170900090604","101793.00588235294","131035.92941176471","109707.7","96837.11176470589","118111.88823529411","69704.65294117646","43606.970588235294","71632.99411764706","53942.52352941177"
"170900090605","27294.878542510123","35725.32388663968","21163.425101214576","24167.19028340081","29565.65991902834","15080.858299595142","10685.246963562753","10743.55870445344","12718.109311740891"
"170900090602","98117.69432314411","150246.79475982534","152349.40611353712","102628.2576419214","107756.5502183406","72039.01746724891","40357.17903930131","63430.02620087336","56625.01310043668"
"170900090603","30006.1935483871","42112.04838709677","24521.48709677419","27412.54193548387","33297.69677419355","16491.974193548387","11889.967741935483","13934.990322580645","13755.22258064516"
"170900090601","146719.62085308056","215300.17061611376","225541.0758293839","145048.54976303317","157151.45971563982","103411.49289099526","59429.81990521327","98448.5260663507","78092.05687203791"
"170900120202","217196.85273159144","298311.9287410926","161028.37529691213","228347.0","222579.50593824228","160874.68171021377","89558.9026128266","53160.947743467936","109723.6674584323"
"170900120201","155951.66666666666","226100.0","147780.0","189530.0","163490.0","123127.5","72679.16666666667","53519.833333333336","94793.33333333333"
"170900060402","31882.867313915856","41151.08414239482","31793.200647249192","34475.36893203884","40836.16181229774","21524.003236245953","14102.68284789644","24247.31715210356","13406.11003236246"
"170900060401","116791.81085043988","137913.36363636365","124996.12609970674","81624.2991202346","106590.5542521994","68847.99706744868","45116.0513196481","71189.62903225806","37238.73753665689"
"170900040104","635548.679245283","637476.283018868","675622.216981132","404199.2358490566","492215.40566037735","373085.75","324748.32547169813","409230.4009433962","168189.29716981133"
"170900040105","276801.4364896074","344032.37182448036","338443.584295612","186931.68591224018","231827.9676674365","175356.5519630485","130979.93533487298","186209.95381062356","82690.99538106236"
"170900040101","2114568.8616714696","2057918.3141210375","2573102.0518731987","2278616.9452449568","2036411.3804034581","2012595.3285302594","1393956.6974063402","1276025.7089337176","1095092.2593659943"
"170900040102","3725093.653846154","3502382.2041420117","4520419.408284023","3525635.8786982247","3729292.5591715975","2595263.0562130176","2174177.156804734","2014239.4349112427","1184647.9408284023"
"170900040103","1908072.626204239","1860562.4489402696","2288199.0674373796","1714879.759152216","1840388.859344894","1359409.04238921","1178699.3988439306","1063591.994219653","657232.1464354527"
"170900100402","26447.33090024331","40582.131386861314","28095.33090024331","29111.939172749393","28691.729927007298","22202.029197080294","14832.897810218978","10801.768856447688","17620.810218978102"
"170900100403","20146.450980392157","31307.12745098039","19801.299019607843","20450.475490196077","23150.980392156864","17067.142156862745","12659.093137254902","7371.7892156862745","13390.593137254902"
"170900100401","19674.469696969696","28134.841991341993","18368.23593073593","20881.017316017314","20791.12554112554","15322.231601731602","10288.967532467532","7014.080086580087","12302.790043290044"
"170900100406","19126.465156794424","28588.21080139373","20167.315331010454","19718.047038327528","22401.268292682926","14958.63763066202","11039.599303135888","7593.283972125436","12271.76480836237"
"170900100404","10140.88986784141","15197.919236417034","9583.010279001468","10206.955947136565","11778.599118942731","8149.474302496329","6045.640234948605","3518.5095447870776","6560.306901615271"
"170900100405","14076.87626774848","19396.85598377282","14230.334685598376","15109.762677484787","16233.446247464502","10548.853955375254","7296.204868154158","5544.0344827586205","8989.066937119675"
"170900090101","20576.10311284047","32062.908560311284","23745.099221789882","25996.188715953307","32142.439688715953","15672.821011673152","9353.420233463035","12932.210116731518","11301.955252918287"
"170900090103","151338.35714285713","204007.48677248677","205661.64285714287","147850.5529100529","170007.25925925927","107022.76455026455","59472.74603174603","91891.13227513227","70131.51322751323"
"170900090102","51879.9126984127","66249.41005291005","52442.90740740741","54533.322751322754","64855.113756613755","32884.73809523809","19167.9126984127","32318.772486772486","27809.4417989418"
"170900090105","200185.64448336253","257892.56742556917","258725.12434325746","159130.05078809106","220820.92469352015","146897.20665499126","83818.70052539404","131081.6935201401","76831.37828371278"
"170900090104","70540.12722646311","97808.89058524174","78354.22900763359","82760.14249363868","97571.91603053435","51497.455470737914","29531.79134860051","46330.697201017814","42150.46819338422"
"170900090107","16047.488607594936","26255.38227848101","18204.21012658228","19228.645569620254","25155.52405063291","12349.232911392404","7618.346835443038","10833.440506329114","9950.569620253165"
"170900090106","57970.75","83862.428125","64138.771875","73334.51875","79180.65625","39858.875","23087.071875","38988.26875","32510.096875"
"170900090109","14091.326860841424","31817.784250269688","19723.37324703344","23660.394822006474","29349.40129449838","15915.525350593312","9120.388349514564","8191.2114347357065","11645.275080906149"
"170900090108","26307.820634920634","50067.87142857143","36145.84126984127","40139.049206349206","47486.64126984127","24577.626984126986","17181.096825396824","15137.692063492064","18537.738095238095"
"170900060304","135192.0264423077","195805.15384615384","207342.76923076922","115670.44711538461","148063.99278846153","94219.05528846153","61742.60817307692","82084.04326923077","54011.70913461538"
"170900060305","132662.5811965812","191353.57834757835","186754.7264957265","127618.4301994302","153424.90028490027","82620.30484330484","57352.717948717946","80136.74074074074","57606.418803418805"
"170900060306","138022.79907621248","197510.3233256351","191004.0092378753","126046.37875288684","146884.96073903004","79542.87297921478","58212.27713625866","82579.78752886836","59101.84295612009"
"170900060307","57848.49393939394","80320.40606060607","75979.9696969697","52877.71212121212","64551.9","36141.17878787879","22230.148484848483","36272.61515151515","24540.530303030304"
"170900060301","683768.5573333333","646149.184","661214.2106666666","423753.05066666665","496968.44533333334","362074.52","267691.8053333333","383629.97866666666","152607.13866666667"
"170900060302","335257.07826086954","372650.27826086956","387124.6695652174","215790.9391304348","291480.8086956522","149874.37391304347","118969.79565217391","170023.62608695653","93244.86086956522"
"170900060303","453364.50453172205","482521.72809667676","512036.87915407855","296044.71601208457","381289.83081570995","271407.9395770393","184849.25377643504","269561.79456193355","121195.40181268883"
"170900040207","31411349.709864605","30811602.707930367","37217446.03481625","33257956.479690522","30302031.141199227","30529741.876208898","20666851.83752418","19644836.750483558","15834786.866537718"
"170900040206","2412094.7851140457","2521628.458583433","2773137.110444178","2130159.511404562","2403743.055222089","1623681.9891956784","1309055.4705882352","1426895.530612245","637057.3661464585"
"170900040205","337838.15113350126","382412.8841309824","324524.516372796","186522.44080604534","245453.58186397984","180324.68513853903","117504.26700251889","190421.68261964736","80057.92443324937"
"170900040204","25914615.396709323","26197674.828153566","33255476.270566728","26495716.38939671","28301564.082266912","19132769.28702011","15315060.265082266","14425191.904936014","7627256.758683729"
"170900040203","1181504.0886075948","1144117.0664556962","1117815.069620253","746979.3955696203","894738.8164556962","636915.6740506329","472838.63291139243","637608.0443037974","273240.2278481013"
"170900040202","1130993.2535460992","1177609.8741134752","1190743.0230496454","869468.7641843972","983458.6294326241","646286.5833333334","546571.1843971631","613850.8475177306","302990.29964539007"
"170900040201","39036806.581986144","39955444.80369515","50252649.653579675","40242177.51732101","44032321.778290994","29817927.43648961","23406466.362586606","21014483.741339494","12172622.090069285"
"170900040209","161960.35019455253","338223.01556420233","290278.3891050584","165773.8832684825","202023.44357976655","111820.08171206225","77209.67315175098","109427.48638132296","81671.89494163424"
"170900040208","1299448.5502645504","1648022.7513227514","1627048.1058201059","1187731.492063492","1282068.8253968253","971646.1693121693","698042.4973544973","887133.2275132275","471073.873015873"
"170900020301","113526.32397959183","164624.0969387755","134469.9107142857","103448.95153061225","115460.15051020408","88038.77040816327","58187.482142857145","77684.67602040817","54252.642857142855"
"170900020302","38169.71726190476","53959.119047619046","45080.38392857143","39475.979166666664","44862.03273809524","31734.125","19937.395833333332","26280.925595238095","21549.806547619046"
"170900020303","17787.1408045977","27313.735632183907","21081.612068965518","20859.080459770114","24205.10632183908","14159.44540229885","10244.324712643678","11033.201149425287","10967.241379310344"
"170900020304","41204.034810126584","59868.01582278481","47279.22784810127","44161.11708860759","49400.509493670885","33298.52848101266","20714.708860759492","23811.07911392405","23942.522151898735"
"170900020305","23244.726141078838","34861.800829875516","28411.605809128632","29954.290456431536","32679.58091286307","19576.89211618257","12404.98755186722","12920.253112033195","13529.373443983402"
"170900020306","13937.733108108108","19863.18918918919","17119.405405405407","19465.216216216217","20366.287162162163","11710.949324324325","6886.581081081081","6089.486486486487","7268.209459459459"
"170900050105","278279.072","316814.1","282657.612","189299.968","230150.296","118118.24","106489.744","146568.104","78547.776"
