"huc","2010","2020","2030","2040","2050","2060","2070","2080","2090"
"170900050207","430069.94666666666","344093.61333333334","452722.2514285714","619175.5866666667","525337.3161904762","318798.6419047619","236502.49714285714","455592.42285714287","429504.8914285714"
"170900050204","2443410.4707602337","2554712.2865497074","3168886.8011695906","3411114.0643274854","3540503.1052631577","2626200.1461988306","2852238.5877192984","2934377.374269006","2570613.4122807016"
"170900050205","578421.2277397261","480064.93493150687","680952.9280821917","851333.5770547945","738838.993150685","524702.1455479452","487762.8407534247","700974.9417808219","530589.8647260274"
"170900050202","670875.6070528968","566585.9496221662","789881.2392947103","843299.7329974811","847665.3753148614","479183.3249370277","413855.65491183876","732350.9471032745","587639.3904282115"
"170900050203","671132.7984962406","661872.6315789474","894411.9879699248","1006665.7338345865","998457.2902255639","727123.1894736842","795924.5654135338","864730.2466165414","693822.6917293234"
"170900050201","1028229.3056379822","962484.0445103857","1407445.7151335313","1547621.9020771512","1455165.519287834","1026229.7210682492","1080917.059347181","1336027.4599406528","946265.943620178"
"170900050208","77416.41624365482","71177.67512690356","94663.32487309644","86360.7766497462","54070.41116751269","54112.40609137056","36268.16243654822","74507.84771573605","87956.01015228426"
"170900040603","39049.09742120344","19165.297994269342","18288.65329512894","19498.260744985673","8644.369627507163","16942.730659025787","14696.329512893983","23533.24641833811","27842.481375358166"
"170900040602","30561.576","15371.748","13444.36","14689.272","3910.392","13734.996","10053.632","19490.508","20976.008"
"170900040601","33214.737609329444","21637.54664723032","18476.948979591838","18742.67638483965","13426.67638483965","17975.045189504373","15427.99416909621","23551.6166180758","27230.650145772594"
"170900040605","16027.815384615385","7310.789010989011","6979.621978021978","7820.4857142857145","2241.3714285714286","7157.272527472527","5728.351648351649","9256.49010989011","10717.226373626374"
"170900040604","27627.7204610951","13722.49855907781","12932.71181556196","13988.752161383285","4830.121037463977","12356.086455331411","10571.250720461096","16274.21902017291","18983.172910662823"
"170900060701","92185.71061093248","91137.65594855306","97427.91639871383","93367.22186495177","81980.21864951769","69507.9807073955","50751.80707395498","78750.71382636655","102211.42443729904"
"170900060702","100900.52063492064","97415.27619047619","81677.16825396825","91340.20317460317","93274.62222222223","80846.32698412698","59225.171428571426","77456.58730158731","99959.69523809524"
"170900060703","63452.86785009862","61905.36291913215","44885.44970414201","51535.21301775148","42377.70216962525","38618.370808678505","30577.694280078897","46824.623274161735","60024.9506903353"
"170900060704","143489.46391752578","127834.54639175258","118507.26288659793","121596.76030927835","119774.53865979382","100430.3324742268","77200.9149484536","105682.67525773196","147288.67783505155"
"170900060705","24916.36929460581","19754.31673582296","19186.58091286307","21316.644536652835","16465.123098201937","13009.514522821577","11992.755186721992","15495.01244813278","19758.35961272476"
"170900070402","4222.758812615955","4158.927643784787","6923.78478664193","5638.684601113173","2045.8905380333952","1616.5398886827459","2668.3803339517626","2279.133580705009","3004.666048237477"
"170900070403","5718.3179916317995","6273.57949790795","8340.311715481172","7671.2468619246865","2278.3117154811716","2704.26359832636","3306.675732217573","5225.71129707113","6631.861924686193"
"170900070401","4150.238970588235","4364.659926470588","6277.511029411765","5835.95955882353","1955.7904411764705","1820.1672794117646","2516.1617647058824","2158.575367647059","3145.96875"
"170900070404","5332.353305785124","5222.429752066116","6126.243801652892","6465.964876033057","1744.5061983471073","3172.9111570247933","2916.221074380165","5157.900826446281","6813.247933884298"
"170900070405","4683.711055276382","4658.894472361809","7565.449748743718","6464.87688442211","1879.0201005025126","1806.5201005025126","2944.0527638190956","3522.1231155778896","4191.79648241206"
"170900080702","14651.835396039603","12774.782178217822","19863.30693069307","16923.42698019802","11108.846534653465","8564.196782178218","10756.20792079208","7372.273514851485","13327.66707920792"
"170900080703","6990.136","6432.049333333333","9295.469333333333","7360.292","5256.58","3939.364","4826.090666666667","3466.0826666666667","6276.778666666667"
"170900080701","20083.547433903575","18541.517884914465","28781.303265940904","23696.97200622084","16029.92068429238","12880.732503888024","15882.185069984447","10987.06065318818","19052.533437013997"
"170900050501","547643.9583333334","466305.60185185185","565496.5046296297","799218.5416666666","715310.9953703703","397156.6203703704","236167.44907407407","465589.0046296296","493787.23148148146"
"170900050503","168190.25647668395","171487.00777202073","180997.60880829016","182327.30569948186","141059.47409326426","110897.31088082901","99611.12953367876","153165.41709844558","175687.68911917097"
"170900050502","187085.41873278236","190294.37465564738","194441.14600550965","217956.21212121213","177726.8870523416","106786.9696969697","84466.53994490358","149703.15977961433","165307.81818181818"
"170900050505","39870.424107142855","44351.22321428572","28193.48214285714","34235.02678571428","26270.959821428572","23927.040178571428","18257.696428571428","30919.29464285714","43925.58928571428"
"170900050504","49890.59696969697","51318.56060606061","35402.49696969697","42189.55454545454","36970.98181818182","34459.50303030303","23805.27878787879","37693.08484848485","52521.645454545454"
"170900030201","36218.585173501575","23706.20662460568","24021.132492113564","25767.350157728706","19717.79810725552","17042.627760252366","14493.195583596214","14422.608832807571","26355.381703470033"
"170900030202","40791.41256366723","29006.711375212224","30772.872665534804","30582.617996604415","25408.130730050932","24945.154499151104","17626.565365025468","21674.758913412563","31973.81154499151"
"170900030203","37532.95473251029","23063.90534979424","25461.814814814814","28140.069958847736","19870.267489711936","16225.551440329218","15769.111111111111","14121.423868312757","25254.909465020577"
"170900030204","30546.889145496534","21799.251732101617","23421.078521939955","24664.198614318706","17945.903002309467","17903.207852193995","13662.732101616628","15676.408775981525","22559.74595842956"
"170900030205","17251.76638176638","10500.245014245014","12975.415954415954","14113.603988603989","9214.350427350428","7072.210826210826","7591.062678062678","6987.39886039886","12081.706552706553"
"170900030206","18911.622119815667","9752.433179723503","10311.013824884792","12418.073732718894","6069.764976958525","8089.216589861751","7110.824884792627","8274.354838709678","9988.087557603687"
"170900030207","40793.85813148789","19627.162629757786","22221.083044982697","27267.0276816609","11747.982698961938","17089.332179930796","16062.314878892734","16109.159169550174","21330.979238754324"
"170900030208","48666.04747774481","19582.33234421365","25158.308605341248","32007.424332344213","10032.854599406528","19584.06231454006","17887.39762611276","19549.72106824926","23259.569732937685"
"170900030209","37693.65296803653","22605.54794520548","24331.0","27208.58904109589","16393.1598173516","15309.406392694063","14224.196347031964","14901.593607305937","24217.369863013697"
"170900100204","15907.930952380952","13127.983333333334","16816.14285714286","15224.55238095238","10766.12619047619","8844.695238095239","11744.059523809523","8661.67619047619","18936.492857142857"
"170900100205","11950.421768707483","10532.017006802722","14457.068027210884","11410.248299319728","7267.836734693878","5750.918367346939","8763.802721088436","5600.343537414966","12930.8537414966"
"170900100206","20182.81973434535","18311.698292220113","26513.907020872866","19418.23339658444","9705.254269449715","8835.46679316888","13983.952561669828","8138.629981024668","17601.398481973436"
"170900100201","106661.285","77749.395","102898.47","96698.355","91037.375","71134.83","75351.925","66244.535","115592.805"
"170900100202","10600.967963386727","8557.183066361556","12819.95652173913","9757.130434782608","6107.102974828375","4924.093821510298","6863.112128146453","4246.704805491991","9370.096109839817"
"170900100203","48655.938230383974","35333.19699499165","48090.44240400668","44731.77796327212","38712.67445742905","29569.858096828048","34505.76460767946","28413.42737896494","53469.09849749583"
"170900030510","8965.05223880597","5494.682835820896","8729.925373134329","8433.65671641791","6390.324626865671","4496.731343283582","4384.5970149253735","4105.085820895522","6728.089552238806"
"170900030511","9948.971428571429","5999.419047619048","9600.504761904762","10813.109523809524","7201.833333333333","5315.0","5663.390476190476","5105.395238095238","7479.833333333333"
"170900030512","9545.42750929368","6000.488847583643","9608.198884758363","9904.684014869888","6916.776951672862","5528.812267657992","5767.282527881041","4672.9275092936805","7442.187732342008"
"170900010401","632371.0831460675","562937.6741573034","764376.9617977528","920458.8966292135","860180.3438202247","593617.8966292135","646145.0426966292","758818.8269662921","642417.3168539326"
"170900010402","582237.0085034013","456242.25680272107","726223.8367346938","947003.9710884354","815442.2193877551","547197.0935374149","605033.1224489796","745486.6105442176","514040.85204081633"
"170900010403","56504.290754257905","47375.86496350365","55663.70681265207","52730.39659367396","53423.75912408759","34929.14598540146","46239.66788321168","52568.72506082725","59161.10583941606"
"170900090202","33816.0888252149","33811.5558739255","24335.10888252149","25863.091690544414","19674.025787965616","21137.352435530087","16835.014326647564","31708.64183381089","41464.53008595989"
"170900090203","6313.7849898580125","6058.4097363083165","4598.651115618662","5767.484787018256","1362.393509127789","3132.2454361054765","2482.874239350913","4534.286004056795","5405.030425963489"
"170900090201","184652.57701149426","183017.88505747126","188901.32873563218","191502.28505747125","160666.50114942528","133365.7931034483","117301.04137931035","182110.11954022988","211396.9908045977"
"170900090204","7057.219983883964","6664.882352941177","6220.276390008058","7435.450443190975","2090.67929089444","3575.962933118453","3509.883158742949","4077.5624496373894","5446.343271555197"
"170900100103","23403.65300546448","20678.32786885246","29042.587431693988","23106.650273224044","15164.098360655738","12418.478142076503","18157.95901639344","12310.120218579235","25887.84699453552"
"170900100102","16551.76079734219","14433.348837209302","20685.19933554817","16928.717607973424","10807.787375415282","8513.817275747508","13251.242524916943","8980.627906976744","19597.003322259137"
"170900100101","45318.94540942928","29491.33498759305","38648.049627791566","41228.20595533499","38396.47146401985","31056.464019851115","30543.347394540942","24476.655086848634","46558.81885856079"
"170900010703","22569.21443089431","18770.933943089432","16980.275406504064","12136.121951219513","8590.854674796748","11045.242886178861","14476.598577235773","16597.95325203252","20188.613821138213"
"170900010702","34942.91746031746","28968.698412698413","23226.019047619047","22650.64285714286","14142.953968253969","17700.68253968254","26114.842857142856","26704.957142857143","31565.26507936508"
"170900010701","31026.102150537634","28713.521505376346","28713.733870967742","20066.78494623656","18830.701612903227","18102.478494623654","23836.817204301075","25417.206989247312","32142.1935483871"
"170800030104","285.0","388.0","495.0","455.0","99.0","111.0","227.0","196.0","283.0"
"170900030109","27637.485268630848","11360.811091854419","12472.875216637782","15458.13691507799","5629.7712305026","10367.889081455805","11227.871750433276","11660.934142114385","12952.59445407279"
"170900030108","33671.21219512195","13349.751219512194","12876.743902439024","14206.40243902439","3074.7365853658534","13543.941463414634","11696.831707317073","17157.59512195122","20127.368292682928"
"170900030103","22763.268072289156","8850.027108433735","8450.921686746988","9736.93373493976","3141.6460843373493","7835.4774096385545","8450.960843373494","9734.810240963856","10441.73343373494"
"170900030102","18010.481727574752","8421.611295681063","7491.468438538206","7964.372093023256","2384.2890365448507","6663.142857142857","7379.714285714285","9222.667774086378","10838.498338870431"
"170900030101","19150.63425925926","8555.00462962963","7358.375","8456.564814814816","2979.2268518518517","6654.236111111111","8044.185185185185","8793.027777777777","10296.393518518518"
"170900030107","32248.81109185442","12983.97227036395","12096.618717504332","15399.135181975736","5632.363951473137","11025.928942807626","12297.038128249567","12550.620450606586","15312.946273830155"
"170900030106","49006.40366972477","20591.366972477063","20070.201834862386","20503.42660550459","5153.279816513761","19884.697247706423","17365.022935779816","26490.577981651375","30641.67889908257"
"170900030105","29553.884615384617","13049.048076923076","11247.350961538461","15651.4375","6899.442307692308","9393.716346153846","11372.004807692309","10244.375","14274.663461538461"
"170900030104","32285.6","14823.657692307692","14165.153846153846","18653.71923076923","8009.573076923077","11322.403846153846","12970.238461538462","12910.95","15311.180769230768"
"170900110205","266818.1177446103","218266.1343283582","247010.7296849088","318698.03150912107","265304.67993366503","176359.3648424544","144520.96683250414","303718.9751243781","229126.8208955224"
"170900110204","527266.490990991","449244.0878378378","641364.3536036036","832560.4707207207","729776.6486486486","467813.03603603604","515259.6373873874","778557.7274774775","440235.6711711712"
"170900110201","494217.89130434784","408710.22222222225","596814.0217391305","774950.8599033817","660282.7898550725","421036.6642512077","430157.09420289856","672220.5024154589","434229.00724637683"
"170900110203","364519.05103969754","295990.0869565217","377628.74858223065","522348.4215500945","429403.14933837426","282121.36672967864","251698.2381852552","425896.27788279776","334713.2419659735"
"170900110202","1144600.4717285945","1160617.197092084","1543285.05815832","1761719.056542811","1805680.1518578352","1241445.9870759288","1410726.5088852989","1605632.1793214863","1166020.886914378"
"170900010202","82620.55782312925","58361.95011337868","76751.63945578231","107682.39455782314","100916.40589569161","61200.33106575964","75841.15646258503","89510.10884353741","85630.97505668935"
"170900010201","955844.1813471502","823494.1139896373","1201841.9870466322","1530031.9404145079","1384957.4896373057","938963.0854922279","998421.3989637305","1197744.0207253885","866830.7383419689"
"170900010801","50167.86373626374","37670.79560439561","25875.958241758242","26392.7010989011","19855.074725274724","23641.553846153845","27116.993406593407","37748.01758241758","40260.63516483516"
"170900010802","56042.14950166113","33832.681063122924","29316.076411960134","24077.06976744186","9533.777408637874","28237.332225913622","26926.784053156145","38194.45182724253","46049.45182724253"
"170900090606","12652.097435897436","13433.028205128205","8846.36923076923","12083.617948717949","3105.023076923077","6444.402564102564","4841.54358974359","12011.628205128205","14802.820512820514"
"170900090607","5062.361268403171","6687.305775764439","4887.790486976218","6242.916194790487","982.5424688561721","2209.915062287656","2023.0124575311438","4886.68403171008","5085.482446206115"
"170900090604","51780.15294117647","51695.55294117647","40076.1","42104.029411764706","32427.188235294117","36504.623529411765","31239.464705882354","50352.31764705882","66654.35882352942"
"170900090605","9534.862348178138","9324.1012145749","6691.388663967611","8367.894736842105","2423.1174089068827","5200.331983805668","3822.4696356275304","9151.834008097167","11559.0"
"170900090602","54840.20524017467","50112.7903930131","43860.59825327511","48782.25327510917","42624.06986899563","41421.73362445415","37107.06986899563","43870.14847161572","62851.98689956332"
"170900090603","13504.438709677419","11626.025806451613","9098.396774193548","10510.706451612903","4570.0741935483875","7168.8","6400.416129032258","11922.86129032258","16171.506451612904"
"170900090601","78428.32227488152","73922.72037914692","59734.80568720379","65409.31279620853","62409.635071090044","60012.90521327014","51210.004739336495","65451.090047393365","93543.61137440758"
"170900120202","51188.2351543943","66798.36579572447","100136.69833729217","90289.97149643705","26384.0190023753","24983.755344418052","44255.24465558195","39350.51781472684","58318.21140142518"
"170900120201","64238.166666666664","56133.333333333336","95372.5","79646.66666666667","33721.0","28460.333333333332","50628.166666666664","34318.666666666664","59708.0"
"170900060402","18817.983818770226","19951.68932038835","10816.414239482201","12318.763754045307","7821.265372168285","9261.84789644013","7580.47572815534","16270.987055016181","19345.045307443364"
"170900060401","50045.354838709674","44730.91935483871","46000.25219941349","42375.47653958944","34254.268328445745","29027.192082111436","26545.787390029327","38584.82551319648","50158.07331378299"
"170900040104","373094.8679245283","283386.3820754717","439201.7594339623","523430.66509433964","505291.08490566036","273841.05188679247","309200.59433962265","467992.5613207547","386613.31603773584"
"170900040105","138070.5819861432","111349.94457274827","162221.92840646653","148449.77136258662","138068.18706697458","80806.40877598153","97113.20554272518","150244.52655889146","150621.10854503463"
"170900040101","2541198.795389049","2717079.8242074926","3300397.6397694526","3568374.144092219","3826738.772334294","2891691.933717579","3136860.0893371757","3078853.521613833","2858646.3198847263"
"170900040102","4424344.269230769","4175816.644970414","5399135.130177515","6343491.4408284025","5891655.48816568","4676979.3284023665","5121303.789940828","5585782.073964497","3992107.840236686"
"170900040103","2192492.8901734105","2057603.4913294797","2780388.784200385","3311203.8535645474","3150672.3988439306","2342136.1502890172","2492288.7668593447","2854574.3140655104","2194424.7495183046"
"170900100402","12865.664233576643","11936.058394160584","18822.47688564477","14055.199513381995","6891.1021897810215","5244.211678832116","10092.698296836983","6075.328467153285","11827.620437956204"
"170900100403","9979.779411764706","9662.009803921568","14464.70588235294","10137.593137254902","4671.019607843137","3434.8676470588234","7122.245098039216","4201.6225490196075","8354.691176470587"
"170900100401","8399.705627705627","7903.409090909091","12593.92857142857","9697.900432900433","4507.428571428572","3428.21645021645","6725.597402597403","4022.54329004329","7945.917748917749"
"170900100406","11163.329268292682","8696.36236933798","13858.5818815331","10454.038327526132","6029.437282229966","4781.404181184669","7245.656794425087","4246.850174216028","9419.163763066203"
"170900100404","5206.995594713657","4553.182085168869","7033.791483113069","5248.685756240822","2635.431718061674","2045.4977973568282","3544.850220264317","2082.647577092511","4365.249632892805"
"170900100405","8401.419878296147","5702.184584178499","9598.379310344828","7850.385395537525","5588.334685598377","3774.711967545639","4795.271805273834","3313.5030425963487","6705.9513184584175"
"170900090101","12680.941634241246","10362.321011673152","10456.848249027238","10928.089494163423","6478.863813229572","6926.552529182879","6190.3618677042805","8576.889105058366","10780.881322957199"
"170900090103","78981.94444444444","77088.708994709","66465.01851851853","66608.21164021164","72826.07407407407","62406.677248677246","44251.39417989418","60869.33597883598","82278.58994708995"
"170900090102","30394.698412698413","26095.849206349205","23498.3835978836","23384.656084656086","18735.39417989418","18653.674603174604","13554.296296296296","22939.26984126984","30149.806878306877"
"170900090105","86289.96847635727","86074.36252189142","86150.66199649738","85010.85113835377","72509.81085814361","64172.22591943958","50517.779334500876","83811.03152364273","108432.12784588442"
"170900090104","42307.62595419848","36688.65139949109","33838.236641221374","32861.8117048346","23848.664122137405","26265.101781170484","19381.213740458013","32522.84987277354","42904.59796437659"
"170900090107","10076.746835443038","8408.055696202531","7400.475949367089","8149.888607594937","3729.794936708861","5492.463291139241","4223.33164556962","7408.607594936709","8985.52658227848"
"170900090106","34287.18125","30292.8375","25867.35","27228.609375","16707.7875","19528.409375","14912.240625","27253.171875","36323.11875"
"170900090109","9134.187702265372","7389.75188781014","10279.84250269687","10973.84789644013","5287.053937432578","5076.588996763754","6634.779935275081","4233.3430420711975","7004.78640776699"
"170900090108","19075.3","12379.639682539682","20103.30476190476","19707.21111111111","12474.742857142857","10669.815873015874","13398.203174603175","9893.16984126984","12945.109523809524"
"170900060304","64467.72596153846","64169.29086538462","59871.72596153846","61421.11057692308","52501.57211538462","45729.68028846154","33387.403846153844","50585.807692307695","68710.26923076923"
"170900060305","75744.44444444444","69436.1452991453","52576.61538461538","55483.333333333336","47871.766381766385","45609.76068376069","33789.0056980057","51316.279202279205","70378.35042735042"
"170900060306","75563.06697459584","66233.03464203233","57407.41801385681","56834.78983833718","48020.99307159353","46328.254041570435","35104.9584295612","52433.630484988455","71617.61662817551"
"170900060307","31581.551515151514","28907.636363636364","21342.49090909091","22056.890909090907","18364.515151515152","17624.31818181818","13850.430303030304","23966.775757575757","29830.372727272726"
"170900060301","299371.41333333333","295167.68","344833.592","382111.7893333333","373961.3946666667","189824.52","163336.81066666666","290754.40266666666","276004.91466666665"
"170900060302","126551.04782608696","128616.42608695652","151959.39130434784","140764.25217391303","124890.86086956522","87562.32608695653","80923.18695652173","118077.56086956522","137384.47826086957"
"170900060303","190763.06948640483","191379.74622356496","209118.7734138973","223805.4833836858","215294.61027190334","133795.83987915408","120170.80664652569","187161.56495468278","208157.6586102719"
"170900040207","36411797.11798839","38580855.10638298","48774218.76208898","51312984.10058027","55127534.97098646","41875218.85880078","45084708.162475824","44722472.14700194","40668743.404255316"
"170900040206","2559003.3097238895","2194751.986794718","3595631.932773109","4032404.006002401","3676404.9771908764","2798934.111644658","2865589.3829531814","3502182.240096038","2304890.5702280914"
"170900040205","151623.43828715367","139560.87405541562","196181.81108312344","175217.47103274558","142153.4886649874","85709.05037783376","89492.68010075566","165641.12594458438","148048.63727959697"
"170900040204","34208703.11882998","35049173.18464351","48051864.07495429","51757046.40585009","52393665.32358318","39940792.639853746","43602290.14442413","45764391.74954296","34009713.32723949"
"170900040203","785547.7626582278","631558.414556962","897053.3639240506","1146492.2784810127","984797.4841772151","604915.8512658228","454214.746835443","875733.914556962","708122.4905063291"
"170900040202","1019587.6134751773","798291.8333333334","1173112.8581560284","1329706.6985815603","1175922.5585106383","852211.909574468","741834.8528368794","1160986.140070922","826343.9219858156"
"170900040201","51460180.0","52897241.212471135","70307777.97921479","77467326.55889146","77758797.19399539","57076930.935334876","62800708.23325635","67353628.68360277","50947074.94226328"
"170900040209","106175.20622568093","81091.52918287937","109702.16342412452","82060.61089494164","67245.7120622568","67202.29182879378","55687.151750972764","99497.79377431907","110834.24124513619"
"170900040208","1070502.0","1044429.0264550265","1441728.6772486772","1482096.0634920634","1358386.5291005292","1027288.5714285715","1108652.1164021164","1376603.746031746","1136193.9047619049"
"170900020301","74102.86224489796","62391.35459183674","52647.18877551021","44605.801020408166","41943.875","31396.22193877551","59135.00255102041","57368.875","73885.16326530612"
"170900020302","29923.604166666668","25475.056547619046","16549.741071428572","16726.011904761905","10135.815476190477","9250.300595238095","21397.89285714286","20752.208333333332","28916.645833333332"
"170900020303","17154.818965517243","11992.830459770115","8479.752873563219","8536.879310344828","4098.05459770115","5828.4885057471265","10597.721264367816","9694.316091954022","13484.902298850575"
"170900020304","36105.48101265823","27729.00316455696","21326.67088607595","21275.23734177215","12648.89240506329","14726.050632911392","24730.07911392405","23677.88924050633","32959.06329113924"
"170900020305","23863.30705394191","15444.825726141078","11823.348547717842","12532.360995850622","5408.323651452282","9597.286307053942","14584.950207468879","12899.19917012448","17349.92531120332"
"170900020306","16100.851351351352","8045.4222972972975","7161.5574324324325","7687.273648648648","2602.3513513513512","5719.097972972973","7682.5878378378375","7179.5472972972975","9787.067567567568"
